country,iso3,who_region,who_region_long,reference_date,date_type,cases
United States of America,USA,AMRO,Region of the Americas,2022-07-20,Diagnosis,22
United States of America,USA,AMRO,Region of the Americas,2022-07-20,Onset,328
United States of America,USA,AMRO,Region of the Americas,2022-07-21,Diagnosis,44
United States of America,USA,AMRO,Region of the Americas,2022-07-21,Onset,291
United States of America,USA,AMRO,Region of the Americas,2022-07-22,Diagnosis,35
United States of America,USA,AMRO,Region of the Americas,2022-07-22,Onset,309
United States of America,USA,AMRO,Region of the Americas,2022-07-23,Diagnosis,26
United States of America,USA,AMRO,Region of the Americas,2022-07-23,Onset,280
United States of America,USA,AMRO,Region of the Americas,2022-07-24,Diagnosis,12
United States of America,USA,AMRO,Region of the Americas,2022-07-24,Onset,288
United States of America,USA,AMRO,Region of the Americas,2022-07-25,Diagnosis,39
United States of America,USA,AMRO,Region of the Americas,2022-07-25,Onset,452
United States of America,USA,AMRO,Region of the Americas,2022-07-26,Diagnosis,43
United States of America,USA,AMRO,Region of the Americas,2022-07-26,Onset,348
United States of America,USA,AMRO,Region of the Americas,2022-07-27,Diagnosis,53
United States of America,USA,AMRO,Region of the Americas,2022-07-27,Onset,363
United States of America,USA,AMRO,Region of the Americas,2022-07-28,Diagnosis,72
United States of America,USA,AMRO,Region of the Americas,2022-07-28,Onset,347
United States of America,USA,AMRO,Region of the Americas,2022-07-29,Diagnosis,83
United States of America,USA,AMRO,Region of the Americas,2022-07-29,Onset,360
United States of America,USA,AMRO,Region of the Americas,2022-07-30,Diagnosis,63
United States of America,USA,AMRO,Region of the Americas,2022-07-30,Onset,294
United States of America,USA,AMRO,Region of the Americas,2022-07-31,Diagnosis,30
United States of America,USA,AMRO,Region of the Americas,2022-07-31,Onset,323
United States of America,USA,AMRO,Region of the Americas,2022-08-01,Diagnosis,57
United States of America,USA,AMRO,Region of the Americas,2022-08-01,Onset,530
United States of America,USA,AMRO,Region of the Americas,2022-08-02,Diagnosis,87
United States of America,USA,AMRO,Region of the Americas,2022-08-02,Onset,373
United States of America,USA,AMRO,Region of the Americas,2022-08-03,Diagnosis,89
United States of America,USA,AMRO,Region of the Americas,2022-08-03,Onset,364
United States of America,USA,AMRO,Region of the Americas,2022-08-04,Diagnosis,78
United States of America,USA,AMRO,Region of the Americas,2022-08-04,Onset,354
United States of America,USA,AMRO,Region of the Americas,2022-08-05,Diagnosis,75
United States of America,USA,AMRO,Region of the Americas,2022-08-05,Onset,408
United States of America,USA,AMRO,Region of the Americas,2022-08-06,Diagnosis,83
United States of America,USA,AMRO,Region of the Americas,2022-08-06,Onset,299
United States of America,USA,AMRO,Region of the Americas,2022-08-07,Diagnosis,47
United States of America,USA,AMRO,Region of the Americas,2022-08-07,Onset,291
United States of America,USA,AMRO,Region of the Americas,2022-08-08,Diagnosis,44
United States of America,USA,AMRO,Region of the Americas,2022-08-08,Onset,426
United States of America,USA,AMRO,Region of the Americas,2022-08-09,Diagnosis,85
United States of America,USA,AMRO,Region of the Americas,2022-08-09,Onset,343
United States of America,USA,AMRO,Region of the Americas,2022-08-10,Diagnosis,75
United States of America,USA,AMRO,Region of the Americas,2022-08-10,Onset,379
United States of America,USA,AMRO,Region of the Americas,2022-08-11,Diagnosis,93
United States of America,USA,AMRO,Region of the Americas,2022-08-11,Onset,298
United States of America,USA,AMRO,Region of the Americas,2022-08-12,Diagnosis,93
United States of America,USA,AMRO,Region of the Americas,2022-08-12,Onset,328
United States of America,USA,AMRO,Region of the Americas,2022-08-13,Diagnosis,95
United States of America,USA,AMRO,Region of the Americas,2022-08-13,Onset,272
United States of America,USA,AMRO,Region of the Americas,2022-08-14,Diagnosis,55
United States of America,USA,AMRO,Region of the Americas,2022-08-14,Onset,267
United States of America,USA,AMRO,Region of the Americas,2022-08-15,Diagnosis,92
United States of America,USA,AMRO,Region of the Americas,2022-08-15,Onset,383
United States of America,USA,AMRO,Region of the Americas,2022-08-16,Diagnosis,50
United States of America,USA,AMRO,Region of the Americas,2022-08-16,Onset,271
United States of America,USA,AMRO,Region of the Americas,2022-08-17,Diagnosis,75
United States of America,USA,AMRO,Region of the Americas,2022-08-17,Onset,266
United States of America,USA,AMRO,Region of the Americas,2022-08-18,Diagnosis,111
United States of America,USA,AMRO,Region of the Americas,2022-08-18,Onset,296
United States of America,USA,AMRO,Region of the Americas,2022-08-19,Diagnosis,87
United States of America,USA,AMRO,Region of the Americas,2022-08-19,Onset,296
United States of America,USA,AMRO,Region of the Americas,2022-08-20,Diagnosis,82
United States of America,USA,AMRO,Region of the Americas,2022-08-20,Onset,265
United States of America,USA,AMRO,Region of the Americas,2022-08-21,Diagnosis,49
United States of America,USA,AMRO,Region of the Americas,2022-08-21,Onset,228
United States of America,USA,AMRO,Region of the Americas,2022-08-22,Diagnosis,68
United States of America,USA,AMRO,Region of the Americas,2022-08-22,Onset,284
United States of America,USA,AMRO,Region of the Americas,2022-08-23,Diagnosis,64
United States of America,USA,AMRO,Region of the Americas,2022-08-23,Onset,229
United States of America,USA,AMRO,Region of the Americas,2022-08-24,Diagnosis,67
United States of America,USA,AMRO,Region of the Americas,2022-08-24,Onset,245
United States of America,USA,AMRO,Region of the Americas,2022-08-25,Diagnosis,82
United States of America,USA,AMRO,Region of the Americas,2022-08-25,Onset,221
United States of America,USA,AMRO,Region of the Americas,2022-08-26,Diagnosis,89
United States of America,USA,AMRO,Region of the Americas,2022-08-26,Onset,222
United States of America,USA,AMRO,Region of the Americas,2022-08-27,Diagnosis,62
United States of America,USA,AMRO,Region of the Americas,2022-08-27,Onset,172
United States of America,USA,AMRO,Region of the Americas,2022-08-28,Diagnosis,33
United States of America,USA,AMRO,Region of the Americas,2022-08-28,Onset,198
United States of America,USA,AMRO,Region of the Americas,2022-08-29,Diagnosis,57
United States of America,USA,AMRO,Region of the Americas,2022-08-29,Onset,235
United States of America,USA,AMRO,Region of the Americas,2022-08-30,Diagnosis,43
United States of America,USA,AMRO,Region of the Americas,2022-08-30,Onset,185
United States of America,USA,AMRO,Region of the Americas,2022-08-31,Diagnosis,68
United States of America,USA,AMRO,Region of the Americas,2022-08-31,Onset,172
United States of America,USA,AMRO,Region of the Americas,2022-09-01,Diagnosis,64
United States of America,USA,AMRO,Region of the Americas,2022-09-01,Onset,218
United States of America,USA,AMRO,Region of the Americas,2022-09-02,Diagnosis,88
United States of America,USA,AMRO,Region of the Americas,2022-09-02,Onset,180
United States of America,USA,AMRO,Region of the Americas,2022-09-03,Diagnosis,48
United States of America,USA,AMRO,Region of the Americas,2022-09-03,Onset,152
United States of America,USA,AMRO,Region of the Americas,2022-09-04,Diagnosis,22
United States of America,USA,AMRO,Region of the Americas,2022-09-04,Onset,144
United States of America,USA,AMRO,Region of the Americas,2022-09-05,Diagnosis,39
United States of America,USA,AMRO,Region of the Americas,2022-09-05,Onset,203
United States of America,USA,AMRO,Region of the Americas,2022-09-06,Diagnosis,40
United States of America,USA,AMRO,Region of the Americas,2022-09-06,Onset,167
United States of America,USA,AMRO,Region of the Americas,2022-09-07,Diagnosis,53
United States of America,USA,AMRO,Region of the Americas,2022-09-07,Onset,176
United States of America,USA,AMRO,Region of the Americas,2022-09-08,Diagnosis,50
United States of America,USA,AMRO,Region of the Americas,2022-09-08,Onset,167
United States of America,USA,AMRO,Region of the Americas,2022-09-09,Diagnosis,48
United States of America,USA,AMRO,Region of the Americas,2022-09-09,Onset,161
United States of America,USA,AMRO,Region of the Americas,2022-09-10,Diagnosis,43
United States of America,USA,AMRO,Region of the Americas,2022-09-10,Onset,127
United States of America,USA,AMRO,Region of the Americas,2022-09-11,Diagnosis,16
United States of America,USA,AMRO,Region of the Americas,2022-09-11,Onset,90
United States of America,USA,AMRO,Region of the Americas,2022-09-12,Diagnosis,56
United States of America,USA,AMRO,Region of the Americas,2022-09-12,Onset,173
United States of America,USA,AMRO,Region of the Americas,2022-09-13,Diagnosis,55
United States of America,USA,AMRO,Region of the Americas,2022-09-13,Onset,120
United States of America,USA,AMRO,Region of the Americas,2022-09-14,Diagnosis,49
United States of America,USA,AMRO,Region of the Americas,2022-09-14,Onset,127
United States of America,USA,AMRO,Region of the Americas,2022-09-15,Diagnosis,49
United States of America,USA,AMRO,Region of the Americas,2022-09-15,Onset,120
United States of America,USA,AMRO,Region of the Americas,2022-09-16,Diagnosis,46
United States of America,USA,AMRO,Region of the Americas,2022-09-16,Onset,125
United States of America,USA,AMRO,Region of the Americas,2022-09-17,Diagnosis,38
United States of America,USA,AMRO,Region of the Americas,2022-09-17,Onset,95
United States of America,USA,AMRO,Region of the Americas,2022-09-18,Diagnosis,23
United States of America,USA,AMRO,Region of the Americas,2022-09-18,Onset,92
United States of America,USA,AMRO,Region of the Americas,2022-09-19,Diagnosis,27
United States of America,USA,AMRO,Region of the Americas,2022-09-19,Onset,93
United States of America,USA,AMRO,Region of the Americas,2022-09-20,Diagnosis,37
United States of America,USA,AMRO,Region of the Americas,2022-09-20,Onset,117
United States of America,USA,AMRO,Region of the Americas,2022-09-21,Diagnosis,39
United States of America,USA,AMRO,Region of the Americas,2022-09-21,Onset,91
United States of America,USA,AMRO,Region of the Americas,2022-09-22,Diagnosis,50
United States of America,USA,AMRO,Region of the Americas,2022-09-22,Onset,84
United States of America,USA,AMRO,Region of the Americas,2022-09-23,Diagnosis,33
United States of America,USA,AMRO,Region of the Americas,2022-09-23,Onset,82
United States of America,USA,AMRO,Region of the Americas,2022-09-24,Diagnosis,19
United States of America,USA,AMRO,Region of the Americas,2022-09-24,Onset,64
United States of America,USA,AMRO,Region of the Americas,2022-09-25,Diagnosis,17
United States of America,USA,AMRO,Region of the Americas,2022-09-25,Onset,71
United States of America,USA,AMRO,Region of the Americas,2022-09-26,Diagnosis,29
United States of America,USA,AMRO,Region of the Americas,2022-09-26,Onset,101
United States of America,USA,AMRO,Region of the Americas,2022-09-27,Diagnosis,31
United States of America,USA,AMRO,Region of the Americas,2022-09-27,Onset,82
United States of America,USA,AMRO,Region of the Americas,2022-09-28,Diagnosis,16
United States of America,USA,AMRO,Region of the Americas,2022-09-28,Onset,78
United States of America,USA,AMRO,Region of the Americas,2022-09-29,Diagnosis,37
United States of America,USA,AMRO,Region of the Americas,2022-09-29,Onset,61
United States of America,USA,AMRO,Region of the Americas,2022-09-30,Diagnosis,35
United States of America,USA,AMRO,Region of the Americas,2022-09-30,Onset,71
United States of America,USA,AMRO,Region of the Americas,2022-10-01,Diagnosis,13
United States of America,USA,AMRO,Region of the Americas,2022-10-01,Onset,67
United States of America,USA,AMRO,Region of the Americas,2022-10-02,Diagnosis,18
United States of America,USA,AMRO,Region of the Americas,2022-10-02,Onset,47
United States of America,USA,AMRO,Region of the Americas,2022-10-03,Diagnosis,18
United States of America,USA,AMRO,Region of the Americas,2022-10-03,Onset,74
United States of America,USA,AMRO,Region of the Americas,2022-10-04,Diagnosis,22
United States of America,USA,AMRO,Region of the Americas,2022-10-04,Onset,56
United States of America,USA,AMRO,Region of the Americas,2022-10-05,Diagnosis,31
United States of America,USA,AMRO,Region of the Americas,2022-10-05,Onset,62
United States of America,USA,AMRO,Region of the Americas,2022-10-06,Diagnosis,23
United States of America,USA,AMRO,Region of the Americas,2022-10-06,Onset,64
United States of America,USA,AMRO,Region of the Americas,2022-10-07,Diagnosis,29
United States of America,USA,AMRO,Region of the Americas,2022-10-07,Onset,59
United States of America,USA,AMRO,Region of the Americas,2022-10-08,Diagnosis,12
United States of America,USA,AMRO,Region of the Americas,2022-10-08,Onset,43
United States of America,USA,AMRO,Region of the Americas,2022-10-09,Diagnosis,12
United States of America,USA,AMRO,Region of the Americas,2022-10-09,Onset,55
United States of America,USA,AMRO,Region of the Americas,2022-10-10,Diagnosis,20
United States of America,USA,AMRO,Region of the Americas,2022-10-10,Onset,70
United States of America,USA,AMRO,Region of the Americas,2022-10-11,Diagnosis,16
United States of America,USA,AMRO,Region of the Americas,2022-10-11,Onset,47
United States of America,USA,AMRO,Region of the Americas,2022-10-12,Diagnosis,18
United States of America,USA,AMRO,Region of the Americas,2022-10-12,Onset,48
United States of America,USA,AMRO,Region of the Americas,2022-10-13,Diagnosis,18
United States of America,USA,AMRO,Region of the Americas,2022-10-13,Onset,37
United States of America,USA,AMRO,Region of the Americas,2022-10-14,Diagnosis,18
United States of America,USA,AMRO,Region of the Americas,2022-10-14,Onset,49
United States of America,USA,AMRO,Region of the Americas,2022-10-15,Diagnosis,11
United States of America,USA,AMRO,Region of the Americas,2022-10-15,Onset,40
United States of America,USA,AMRO,Region of the Americas,2022-10-16,Diagnosis,7
United States of America,USA,AMRO,Region of the Americas,2022-10-16,Onset,39
United States of America,USA,AMRO,Region of the Americas,2022-10-17,Diagnosis,11
United States of America,USA,AMRO,Region of the Americas,2022-10-17,Onset,48
United States of America,USA,AMRO,Region of the Americas,2022-10-18,Diagnosis,13
United States of America,USA,AMRO,Region of the Americas,2022-10-18,Onset,38
United States of America,USA,AMRO,Region of the Americas,2022-10-19,Diagnosis,16
United States of America,USA,AMRO,Region of the Americas,2022-10-19,Onset,28
United States of America,USA,AMRO,Region of the Americas,2022-10-20,Diagnosis,20
United States of America,USA,AMRO,Region of the Americas,2022-10-20,Onset,41
United States of America,USA,AMRO,Region of the Americas,2022-10-21,Diagnosis,14
United States of America,USA,AMRO,Region of the Americas,2022-10-21,Onset,37
United States of America,USA,AMRO,Region of the Americas,2022-10-22,Diagnosis,8
United States of America,USA,AMRO,Region of the Americas,2022-10-22,Onset,27
United States of America,USA,AMRO,Region of the Americas,2022-10-23,Diagnosis,6
United States of America,USA,AMRO,Region of the Americas,2022-10-23,Onset,21
United States of America,USA,AMRO,Region of the Americas,2022-10-24,Diagnosis,4
United States of America,USA,AMRO,Region of the Americas,2022-10-24,Onset,43
United States of America,USA,AMRO,Region of the Americas,2022-10-25,Diagnosis,13
United States of America,USA,AMRO,Region of the Americas,2022-10-25,Onset,29
United States of America,USA,AMRO,Region of the Americas,2022-10-26,Diagnosis,23
United States of America,USA,AMRO,Region of the Americas,2022-10-26,Onset,29
United States of America,USA,AMRO,Region of the Americas,2022-10-27,Diagnosis,12
United States of America,USA,AMRO,Region of the Americas,2022-10-27,Onset,32
United States of America,USA,AMRO,Region of the Americas,2022-10-28,Diagnosis,14
United States of America,USA,AMRO,Region of the Americas,2022-10-28,Onset,22
United States of America,USA,AMRO,Region of the Americas,2022-10-29,Diagnosis,6
United States of America,USA,AMRO,Region of the Americas,2022-10-29,Onset,22
United States of America,USA,AMRO,Region of the Americas,2022-10-30,Diagnosis,2
United States of America,USA,AMRO,Region of the Americas,2022-10-30,Onset,21
United States of America,USA,AMRO,Region of the Americas,2022-10-31,Diagnosis,12
United States of America,USA,AMRO,Region of the Americas,2022-10-31,Onset,36
United States of America,USA,AMRO,Region of the Americas,2022-11-01,Diagnosis,11
United States of America,USA,AMRO,Region of the Americas,2022-11-01,Onset,29
United States of America,USA,AMRO,Region of the Americas,2022-11-02,Diagnosis,9
United States of America,USA,AMRO,Region of the Americas,2022-11-02,Onset,27
United States of America,USA,AMRO,Region of the Americas,2022-11-03,Diagnosis,5
United States of America,USA,AMRO,Region of the Americas,2022-11-03,Onset,25
United States of America,USA,AMRO,Region of the Americas,2022-11-04,Diagnosis,10
United States of America,USA,AMRO,Region of the Americas,2022-11-04,Onset,20
United States of America,USA,AMRO,Region of the Americas,2022-11-05,Diagnosis,9
United States of America,USA,AMRO,Region of the Americas,2022-11-05,Onset,25
United States of America,USA,AMRO,Region of the Americas,2022-11-06,Diagnosis,2
United States of America,USA,AMRO,Region of the Americas,2022-11-06,Onset,27
United States of America,USA,AMRO,Region of the Americas,2022-11-07,Diagnosis,3
United States of America,USA,AMRO,Region of the Americas,2022-11-07,Onset,34
United States of America,USA,AMRO,Region of the Americas,2022-11-08,Diagnosis,11
United States of America,USA,AMRO,Region of the Americas,2022-11-08,Onset,19
United States of America,USA,AMRO,Region of the Americas,2022-11-09,Diagnosis,8
United States of America,USA,AMRO,Region of the Americas,2022-11-09,Onset,13
United States of America,USA,AMRO,Region of the Americas,2022-11-10,Diagnosis,4
United States of America,USA,AMRO,Region of the Americas,2022-11-10,Onset,22
United States of America,USA,AMRO,Region of the Americas,2022-11-11,Diagnosis,6
United States of America,USA,AMRO,Region of the Americas,2022-11-11,Onset,24
United States of America,USA,AMRO,Region of the Americas,2022-11-12,Diagnosis,3
United States of America,USA,AMRO,Region of the Americas,2022-11-12,Onset,14
United States of America,USA,AMRO,Region of the Americas,2022-11-13,Diagnosis,3
United States of America,USA,AMRO,Region of the Americas,2022-11-13,Onset,21
United States of America,USA,AMRO,Region of the Americas,2022-11-14,Diagnosis,13
United States of America,USA,AMRO,Region of the Americas,2022-11-14,Onset,24
United States of America,USA,AMRO,Region of the Americas,2022-11-15,Diagnosis,4
United States of America,USA,AMRO,Region of the Americas,2022-11-15,Onset,13
United States of America,USA,AMRO,Region of the Americas,2022-11-16,Diagnosis,8
United States of America,USA,AMRO,Region of the Americas,2022-11-16,Onset,12
United States of America,USA,AMRO,Region of the Americas,2022-11-17,Diagnosis,3
United States of America,USA,AMRO,Region of the Americas,2022-11-17,Onset,7
United States of America,USA,AMRO,Region of the Americas,2022-11-18,Diagnosis,6
United States of America,USA,AMRO,Region of the Americas,2022-11-18,Onset,23
United States of America,USA,AMRO,Region of the Americas,2022-11-19,Diagnosis,2
United States of America,USA,AMRO,Region of the Americas,2022-11-19,Onset,17
United States of America,USA,AMRO,Region of the Americas,2022-11-20,Diagnosis,3
United States of America,USA,AMRO,Region of the Americas,2022-11-20,Onset,16
United States of America,USA,AMRO,Region of the Americas,2022-11-21,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2022-11-21,Onset,19
United States of America,USA,AMRO,Region of the Americas,2022-11-22,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2022-11-22,Onset,14
United States of America,USA,AMRO,Region of the Americas,2022-11-23,Diagnosis,8
United States of America,USA,AMRO,Region of the Americas,2022-11-23,Onset,9
United States of America,USA,AMRO,Region of the Americas,2022-11-24,Diagnosis,6
United States of America,USA,AMRO,Region of the Americas,2022-11-24,Onset,13
United States of America,USA,AMRO,Region of the Americas,2022-11-25,Diagnosis,5
United States of America,USA,AMRO,Region of the Americas,2022-11-25,Onset,10
United States of America,USA,AMRO,Region of the Americas,2022-11-26,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2022-11-26,Onset,13
United States of America,USA,AMRO,Region of the Americas,2022-11-27,Diagnosis,3
United States of America,USA,AMRO,Region of the Americas,2022-11-27,Onset,6
United States of America,USA,AMRO,Region of the Americas,2022-11-28,Diagnosis,6
United States of America,USA,AMRO,Region of the Americas,2022-11-28,Onset,17
United States of America,USA,AMRO,Region of the Americas,2022-11-29,Diagnosis,7
United States of America,USA,AMRO,Region of the Americas,2022-11-29,Onset,10
United States of America,USA,AMRO,Region of the Americas,2022-11-30,Diagnosis,4
United States of America,USA,AMRO,Region of the Americas,2022-11-30,Onset,8
United States of America,USA,AMRO,Region of the Americas,2022-12-01,Diagnosis,5
United States of America,USA,AMRO,Region of the Americas,2022-12-01,Onset,16
United States of America,USA,AMRO,Region of the Americas,2022-12-02,Diagnosis,2
United States of America,USA,AMRO,Region of the Americas,2022-12-02,Onset,11
United States of America,USA,AMRO,Region of the Americas,2022-12-03,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2022-12-03,Onset,7
United States of America,USA,AMRO,Region of the Americas,2022-12-04,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2022-12-04,Onset,7
United States of America,USA,AMRO,Region of the Americas,2022-12-05,Diagnosis,2
United States of America,USA,AMRO,Region of the Americas,2022-12-05,Onset,18
United States of America,USA,AMRO,Region of the Americas,2022-12-06,Diagnosis,5
United States of America,USA,AMRO,Region of the Americas,2022-12-06,Onset,4
United States of America,USA,AMRO,Region of the Americas,2022-12-07,Onset,10
United States of America,USA,AMRO,Region of the Americas,2022-12-08,Diagnosis,6
United States of America,USA,AMRO,Region of the Americas,2022-12-08,Onset,14
United States of America,USA,AMRO,Region of the Americas,2022-12-09,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2022-12-09,Onset,7
United States of America,USA,AMRO,Region of the Americas,2022-12-10,Onset,10
United States of America,USA,AMRO,Region of the Americas,2022-12-11,Onset,6
United States of America,USA,AMRO,Region of the Americas,2022-12-12,Diagnosis,2
United States of America,USA,AMRO,Region of the Americas,2022-12-12,Onset,12
United States of America,USA,AMRO,Region of the Americas,2022-12-13,Onset,7
United States of America,USA,AMRO,Region of the Americas,2022-12-14,Diagnosis,5
United States of America,USA,AMRO,Region of the Americas,2022-12-14,Onset,10
United States of America,USA,AMRO,Region of the Americas,2022-12-15,Diagnosis,1
United States of America,USA,AMRO,Region of the Americas,2022-12-15,Onset,10
United States of America,USA,AMRO,Region of the Americas,2022-12-16,Diagnosis,7
